"sp","value_Pja","p_change","qual_change"
"petrolisthes tuberculosus",0.973,-0.000192398862131071,"Less than 5% change"
"trimusculus peruvianus",0.973,-8.48132605760464,"Decrease"
"lessonia nigrescens j",0.973,213.246494465102,"Increase"
"algae",0.973,-0.532837365346472,"Less than 5% change"
"acanthina monodon",0.974,0.0250478114291797,"Less than 5% change"
"acanthocyclus gayi",0.974,0.0191152417763352,"Less than 5% change"
"acanthocyclus hassleri",0.974,0.0190750877349322,"Less than 5% change"
"acanthopleura echinata",0.974,0.00118305755760773,"Less than 5% change"
"chaetopleura peruviana",0.974,0.0362972361827474,"Less than 5% change"
"chiton  cummingsi",0.974,0.190916836603283,"Less than 5% change"
"chiton  granosus",0.974,0.0998662013762308,"Less than 5% change"
"chiton  latus",0.974,0.169117615389824,"Less than 5% change"
"lottia  orbignyi",0.974,0.180599801321102,"Less than 5% change"
"concholepas concholepas",0.974,0.0163229918745733,"Less than 5% change"
"enoplochiton  niger",0.974,-0.0288467658577152,"Less than 5% change"
"fissurella  costata",0.974,-0.0951565259307618,"Less than 5% change"
"fissurella  crassa",0.974,-0.0610235479033494,"Less than 5% change"
"fissurella  cummingi",0.974,-0.0537508439785839,"Less than 5% change"
"fissurella  limbata",0.974,0.239309479018446,"Less than 5% change"
"fissurella  maxima",0.974,-0.0442738193662029,"Less than 5% change"
"fissurella  picta",0.974,-0.0512760854300187,"Less than 5% change"
"fissurella  puhlcra",0.974,-0.0512760854300187,"Less than 5% change"
"heliaster helianthus",0.974,0.015807416485969,"Less than 5% change"
"scurria  araucana",0.974,0.180813996325035,"Less than 5% change"
"scurria  ceciliana",0.974,0.185165810284893,"Less than 5% change"
"scurria  plana",0.974,0.182205038313943,"Less than 5% change"
"scurria scurra",0.974,-11.0746731663902,"Decrease"
"scurria variabilis",0.974,0.201473832552534,"Less than 5% change"
"scurria viridula",0.974,0.226685777448843,"Less than 5% change"
"scurria zebrina",0.974,0.231388150035494,"Less than 5% change"
"siphonaria lesoni",0.974,0.165886010928107,"Less than 5% change"
"stichaster striatus",0.974,0.02531485379067,"Less than 5% change"
"tegula atra",0.974,34.8927978559963,"Increase"
"Tonicia lineolata",0.974,-0.423181127842498,"Less than 5% change"
"tonicia  chilensis",0.974,-0.423181127842487,"Less than 5% change"
"tonicia  elegans",0.974,-0.423181127842487,"Less than 5% change"
"anthotoe spp.",0.974,0.0276086194985092,"Less than 5% change"
"austromegabalanus psittacus",0.974,0.0200660939781327,"Less than 5% change"
"balanus laevis",0.974,0.105225638503437,"Less than 5% change"
"brachidontes granulata",0.974,0.0116052470975792,"Less than 5% change"
"bunodactis spp.",0.974,0.027608619498487,"Less than 5% change"
"Oulactis concinnata",0.974,0.0276086194984648,"Less than 5% change"
"jhelius cirratus",0.974,-0.0829367760922906,"Less than 5% change"
"lessonia nigrescens a",0.974,-6.75859429273621,"Decrease"
"nothobalanus flosculus",0.974,0.0862260656725899,"Less than 5% change"
"nothochthamalus scabrosus",0.974,-0.0768556629734296,"Less than 5% change"
"parantheopsis ",0.974,0.0276086194985092,"Less than 5% change"
"perumytilus purpuratus",0.974,0.138640420144109,"Less than 5% change"
"phragmatopoma spp.",0.974,0.00986965728362321,"Less than 5% change"
"phymactis spp.",0.974,0.0276086194985092,"Less than 5% change"
"pyura chilensis",0.974,0.00958853426491491,"Less than 5% change"
"semimytilus algosus",0.974,0.0729147926648688,"Less than 5% change"
"gulls",0.974,0.0210361151697258,"Less than 5% change"
"cinclodes nigrofumosus",0.974,-0.000299124348834834,"Less than 5% change"
"Echinolittorina peruviana",0.974,-32.3812688009908,"Decrease"
"austrolittorina araucana",0.974,-30.0855572214663,"Decrease"
"onchidella sp. ",0.974,-8.50275001481319,"Decrease"
"Allelopetrolisthes punctatus",0.974,-0.00019229943067911,"Less than 5% change"
"petrolisthes spinifrons",0.974,-0.000192299430723519,"Less than 5% change"
"petrolisthes angulosus",0.974,-0.000192299430823439,"Less than 5% change"
"petrolisthes tuberculatus",0.974,-0.000192299430723519,"Less than 5% change"
"petrolisthes tuberculosus",0.974,-0.000192299430723519,"Less than 5% change"
"trimusculus peruvianus",0.974,-8.47628986365396,"Decrease"
"lessonia nigrescens j",0.974,213.25077588147,"Increase"
"algae",0.974,-0.532529452214148,"Less than 5% change"
"acanthina monodon",0.975,0.025036409396928,"Less than 5% change"
"acanthocyclus gayi",0.975,0.0191068816986606,"Less than 5% change"
"acanthocyclus hassleri",0.975,0.0190667409280421,"Less than 5% change"
"acanthopleura echinata",0.975,0.00118662874204478,"Less than 5% change"
"chaetopleura peruviana",0.975,0.036280256579091,"Less than 5% change"
"chiton  cummingsi",0.975,0.190811049651818,"Less than 5% change"
"chiton  granosus",0.975,0.0998133047708905,"Less than 5% change"
"chiton  latus",0.975,0.169024361057568,"Less than 5% change"
"lottia  orbignyi",0.975,0.180499931677391,"Less than 5% change"
"concholepas concholepas",0.975,0.0163160432460785,"Less than 5% change"
"enoplochiton  niger",0.975,-0.0288249658935591,"Less than 5% change"
"fissurella  costata",0.975,-0.0950963024979434,"Less than 5% change"
"fissurella  crassa",0.975,-0.0609830420967072,"Less than 5% change"
"fissurella  cummingi",0.975,-0.0537146781455111,"Less than 5% change"
"fissurella  limbata",0.975,0.23920880777617,"Less than 5% change"
"fissurella  maxima",0.975,-0.0442431305820334,"Less than 5% change"
"fissurella  picta",0.975,-0.0512413483286234,"Less than 5% change"
"fissurella  puhlcra",0.975,-0.0512413483286234,"Less than 5% change"
"heliaster helianthus",0.975,0.0158006947014622,"Less than 5% change"
"scurria  araucana",0.975,0.180713950428291,"Less than 5% change"
"scurria  ceciliana",0.975,0.185063259307183,"Less than 5% change"
"scurria  plana",0.975,0.18210419370841,"Less than 5% change"
"scurria scurra",0.975,-11.069167687629,"Decrease"
"scurria variabilis",0.975,0.201361919181187,"Less than 5% change"
"scurria viridula",0.975,0.226559439137852,"Less than 5% change"
"scurria zebrina",0.975,0.231259230378611,"Less than 5% change"
"siphonaria lesoni",0.975,0.165794628270377,"Less than 5% change"
"stichaster striatus",0.975,0.0253033393941671,"Less than 5% change"
"tegula atra",0.975,34.8740984613676,"Increase"
"Tonicia lineolata",0.975,-0.42293205135272,"Less than 5% change"
"tonicia  chilensis",0.975,-0.422932051352742,"Less than 5% change"
"tonicia  elegans",0.975,-0.422932051352687,"Less than 5% change"
"anthotoe spp.",0.975,0.0275960183622193,"Less than 5% change"
"austromegabalanus psittacus",0.975,0.0200579413517588,"Less than 5% change"
"balanus laevis",0.975,0.105168035888936,"Less than 5% change"
"brachidontes granulata",0.975,0.0116007996195933,"Less than 5% change"
"bunodactis spp.",0.975,0.0275960183622193,"Less than 5% change"
"Oulactis concinnata",0.975,0.0275960183622415,"Less than 5% change"
"jhelius cirratus",0.975,-0.0828824539128914,"Less than 5% change"
"lessonia nigrescens a",0.975,-6.75527979081328,"Decrease"
"nothobalanus flosculus",0.975,0.086182739694296,"Less than 5% change"
"nothochthamalus scabrosus",0.975,-0.0768047182523213,"Less than 5% change"
"parantheopsis ",0.975,0.0275960183622637,"Less than 5% change"
"perumytilus purpuratus",0.975,0.138566649788929,"Less than 5% change"
"phragmatopoma spp.",0.975,0.00986587440616749,"Less than 5% change"
"phymactis spp.",0.975,0.0275960183622193,"Less than 5% change"
"pyura chilensis",0.975,0.00958485908499895,"Less than 5% change"
"semimytilus algosus",0.975,0.0728767161774613,"Less than 5% change"
"gulls",0.975,0.0210253089534707,"Less than 5% change"
"cinclodes nigrofumosus",0.975,-0.0002990040471329,"Less than 5% change"
"Echinolittorina peruviana",0.975,-32.3644325651019,"Decrease"
"austrolittorina araucana",0.975,-30.0694104726034,"Decrease"
"onchidella sp. ",0.975,-8.49770581201689,"Decrease"
"Allelopetrolisthes punctatus",0.975,-0.000192200163451339,"Less than 5% change"
"petrolisthes spinifrons",0.975,-0.000192200163451339,"Less than 5% change"
"petrolisthes angulosus",0.975,-0.000192200163584566,"Less than 5% change"
"petrolisthes tuberculatus",0.975,-0.000192200163384726,"Less than 5% change"
"petrolisthes tuberculosus",0.975,-0.000192200163384726,"Less than 5% change"
"trimusculus peruvianus",0.975,-8.471261602846,"Decrease"
"lessonia nigrescens j",0.975,213.255050683487,"Increase"
"algae",0.975,-0.532222013758532,"Less than 5% change"
"acanthina monodon",0.976,0.0250250264195007,"Less than 5% change"
"acanthocyclus gayi",0.976,0.0190985357151785,"Less than 5% change"
"acanthocyclus hassleri",0.976,0.0190584081903866,"Less than 5% change"
"acanthopleura echinata",0.976,0.0011901961220806,"Less than 5% change"
"chaetopleura peruviana",0.976,0.036263305087969,"Less than 5% change"
"chiton  cummingsi",0.976,0.190705431201166,"Less than 5% change"
"chiton  granosus",0.976,0.099760493243739,"Less than 5% change"
"chiton  latus",0.976,0.168931255932847,"Less than 5% change"
"lottia  orbignyi",0.976,0.180400221411392,"Less than 5% change"
"concholepas concholepas",0.976,0.0163091064051546,"Less than 5% change"
"enoplochiton  niger",0.976,-0.0288031971986791,"Less than 5% change"
"fissurella  costata",0.976,-0.0950361705776004,"Less than 5% change"
"fissurella  crassa",0.976,-0.0609425969106958,"Less than 5% change"
"fissurella  cummingi",0.976,-0.0536785661545247,"Less than 5% change"
"fissurella  limbata",0.976,0.239108282097034,"Less than 5% change"
"fissurella  maxima",0.976,-0.0442124870489558,"Less than 5% change"
"fissurella  picta",0.976,-0.051206662829173,"Less than 5% change"
"fissurella  puhlcra",0.976,-0.051206662829173,"Less than 5% change"
"heliaster helianthus",0.976,0.0157939843332233,"Less than 5% change"
"scurria  araucana",0.976,0.180614064203888,"Less than 5% change"
"scurria  ceciliana",0.976,0.184960871865658,"Less than 5% change"
"scurria  plana",0.976,0.182003510001905,"Less than 5% change"
"scurria scurra",0.976,-11.0636705655208,"Decrease"
"scurria variabilis",0.976,0.201250183821178,"Less than 5% change"
"scurria viridula",0.976,0.226433301184525,"Less than 5% change"
"scurria zebrina",0.976,0.231130515036737,"Less than 5% change"
"siphonaria lesoni",0.976,0.165703391959227,"Less than 5% change"
"stichaster striatus",0.976,0.0252918442503081,"Less than 5% change"
"tegula atra",0.976,34.8554263636958,"Increase"
"Tonicia lineolata",0.976,-0.422683358464493,"Less than 5% change"
"tonicia  chilensis",0.976,-0.422683358464482,"Less than 5% change"
"tonicia  elegans",0.976,-0.422683358464504,"Less than 5% change"
"anthotoe spp.",0.976,0.0275834382877038,"Less than 5% change"
"austromegabalanus psittacus",0.976,0.0200498027002505,"Less than 5% change"
"balanus laevis",0.976,0.105110526330709,"Less than 5% change"
"brachidontes granulata",0.976,0.0115963598760427,"Less than 5% change"
"bunodactis spp.",0.976,0.0275834382877704,"Less than 5% change"
"Oulactis concinnata",0.976,0.027583438287726,"Less than 5% change"
"jhelius cirratus",0.976,-0.0828282123772173,"Less than 5% change"
"lessonia nigrescens a",0.976,-6.75197027378323,"Decrease"
"nothobalanus flosculus",0.976,0.0861394848281405,"Less than 5% change"
"nothochthamalus scabrosus",0.976,-0.0767538489478747,"Less than 5% change"
"parantheopsis ",0.976,0.027583438287726,"Less than 5% change"
"perumytilus purpuratus",0.976,0.138492998670658,"Less than 5% change"
"phragmatopoma spp.",0.976,0.00986209810709404,"Less than 5% change"
"phymactis spp.",0.976,0.0275834382877926,"Less than 5% change"
"pyura chilensis",0.976,0.00958119029581539,"Less than 5% change"
"semimytilus algosus",0.976,0.0728387014332199,"Less than 5% change"
"gulls",0.976,0.0210145203982215,"Less than 5% change"
"cinclodes nigrofumosus",0.976,-0.000298883865701427,"Less than 5% change"
"Echinolittorina peruviana",0.976,-32.3476200705488,"Decrease"
"austrolittorina araucana",0.976,-30.0532870568885,"Decrease"
"onchidella sp. ",0.976,-8.49266955384619,"Decrease"
"Allelopetrolisthes punctatus",0.976,-0.000192101059648397,"Less than 5% change"
"petrolisthes spinifrons",0.976,-0.000192101059648397,"Less than 5% change"
"petrolisthes angulosus",0.976,-0.000192101059637295,"Less than 5% change"
"petrolisthes tuberculatus",0.976,-0.000192101059592886,"Less than 5% change"
"petrolisthes tuberculosus",0.976,-0.000192101059581784,"Less than 5% change"
"trimusculus peruvianus",0.976,-8.46624126140608,"Decrease"
"lessonia nigrescens j",0.976,213.259318979359,"Increase"
"algae",0.976,-0.531915049174725,"Less than 5% change"
"acanthina monodon",0.977,0.025013662541773,"Less than 5% change"
"acanthocyclus gayi",0.977,0.0190902038701646,"Less than 5% change"
"acanthocyclus hassleri",0.977,0.0190500895660195,"Less than 5% change"
"acanthopleura echinata",0.977,0.0011937598491274,"Less than 5% change"
"chaetopleura peruviana",0.977,0.0362463817578762,"Less than 5% change"
"chiton  cummingsi",0.977,0.190599980973905,"Less than 5% change"
"chiton  granosus",0.977,0.0997077667270974,"Less than 5% change"
"chiton  latus",0.977,0.168838299799567,"Less than 5% change"
"lottia  orbignyi",0.977,0.180300670273303,"Less than 5% change"
"concholepas concholepas",0.977,0.0163021813954778,"Less than 5% change"
"enoplochiton  niger",0.977,-0.0287814594921554,"Less than 5% change"
"fissurella  costata",0.977,-0.094976129721569,"Less than 5% change"
"fissurella  crassa",0.977,-0.0609022119830493,"Less than 5% change"
"fissurella  cummingi",0.977,-0.0536425076648417,"Less than 5% change"
"fissurella  limbata",0.977,0.239007901827226,"Less than 5% change"
"fissurella  maxima",0.977,-0.0441818884493572,"Less than 5% change"
"fissurella  picta",0.977,-0.0511720285967243,"Less than 5% change"
"fissurella  puhlcra",0.977,-0.0511720285967465,"Less than 5% change"
"heliaster helianthus",0.977,0.0157872854246843,"Less than 5% change"
"scurria  araucana",0.977,0.180514337400939,"Less than 5% change"
"scurria  ceciliana",0.977,0.184858647697372,"Less than 5% change"
"scurria  plana",0.977,0.18190298693963,"Less than 5% change"
"scurria scurra",0.977,-11.0581817782443,"Decrease"
"scurria variabilis",0.977,0.201138626165531,"Less than 5% change"
"scurria viridula",0.977,0.226307363216405,"Less than 5% change"
"scurria zebrina",0.977,0.231002003626091,"Less than 5% change"
"siphonaria lesoni",0.977,0.165612301788309,"Less than 5% change"
"stichaster striatus",0.977,0.0252803684051228,"Less than 5% change"
"tegula atra",0.977,34.8367814813726,"Increase"
"Tonicia lineolata",0.977,-0.422435047851044,"Less than 5% change"
"tonicia  chilensis",0.977,-0.422435047851044,"Less than 5% change"
"tonicia  elegans",0.977,-0.422435047851044,"Less than 5% change"
"anthotoe spp.",0.977,0.0275708793245233,"Less than 5% change"
"austromegabalanus psittacus",0.977,0.0200416780894441,"Less than 5% change"
"balanus laevis",0.977,0.105053109730169,"Less than 5% change"
"brachidontes granulata",0.977,0.0115919279122689,"Less than 5% change"
"bunodactis spp.",0.977,0.0275708793245455,"Less than 5% change"
"Oulactis concinnata",0.977,0.0275708793245011,"Less than 5% change"
"jhelius cirratus",0.977,-0.0827740510067954,"Less than 5% change"
"lessonia nigrescens a",0.977,-6.74866572870393,"Decrease"
"nothobalanus flosculus",0.977,0.0860963011111826,"Less than 5% change"
"nothochthamalus scabrosus",0.977,-0.0767030545945735,"Less than 5% change"
"parantheopsis ",0.977,0.0275708793245233,"Less than 5% change"
"perumytilus purpuratus",0.977,0.138419466711626,"Less than 5% change"
"phragmatopoma spp.",0.977,0.00985832842492762,"Less than 5% change"
"phymactis spp.",0.977,0.0275708793245677,"Less than 5% change"
"pyura chilensis",0.977,0.00957752793540045,"Less than 5% change"
"semimytilus algosus",0.977,0.0728007484085191,"Less than 5% change"
"gulls",0.977,0.0210037495049775,"Less than 5% change"
"cinclodes nigrofumosus",0.977,-0.000298763803152635,"Less than 5% change"
"Echinolittorina peruviana",0.977,-32.3308312287921,"Decrease"
"austrolittorina araucana",0.977,-30.037186890817,"Decrease"
"onchidella sp. ",0.977,-8.48764121417213,"Decrease"
"Allelopetrolisthes punctatus",0.977,-0.00019200211944792,"Less than 5% change"
"petrolisthes spinifrons",0.977,-0.00019200211944792,"Less than 5% change"
"petrolisthes angulosus",0.977,-0.000192002119414614,"Less than 5% change"
"petrolisthes tuberculatus",0.977,-0.000192002119381307,"Less than 5% change"
"petrolisthes tuberculosus",0.977,-0.000192002119281387,"Less than 5% change"
"trimusculus peruvianus",0.977,-8.46122881302405,"Decrease"
"lessonia nigrescens j",0.977,213.263580703545,"Increase"
"algae",0.977,-0.531608556917462,"Less than 5% change"
"acanthina monodon",0.978,0.0250023176713077,"Less than 5% change"
"acanthocyclus gayi",0.978,0.0190818860904995,"Less than 5% change"
"acanthocyclus hassleri",0.978,0.0190417849820657,"Less than 5% change"
"acanthopleura echinata",0.978,0.00119731986587546,"Less than 5% change"
"chaetopleura peruviana",0.978,0.0362294864601376,"Less than 5% change"
"chiton  cummingsi",0.978,0.190494698452248,"Less than 5% change"
"chiton  granosus",0.978,0.0996551249362154,"Less than 5% change"
"chiton  latus",0.978,0.168745492180022,"Less than 5% change"
"lottia  orbignyi",0.978,0.180201277765146,"Less than 5% change"
"concholepas concholepas",0.978,0.016295268152855,"Less than 5% change"
"enoplochiton  niger",0.978,-0.0287597527926953,"Less than 5% change"
"fissurella  costata",0.978,-0.0949161798002196,"Less than 5% change"
"fissurella  crassa",0.978,-0.0608618872597999,"Less than 5% change"
"fissurella  cummingi",0.978,-0.0536065026380483,"Less than 5% change"
"fissurella  limbata",0.978,0.238907666524013,"Less than 5% change"
"fissurella  maxima",0.978,-0.044151334766418,"Less than 5% change"
"fissurella  picta",0.978,-0.0511374455986591,"Less than 5% change"
"fissurella  puhlcra",0.978,-0.0511374455986591,"Less than 5% change"
"heliaster helianthus",0.978,0.0157805979129844,"Less than 5% change"
"scurria  araucana",0.978,0.180414769521064,"Less than 5% change"
"scurria  ceciliana",0.978,0.184756586295642,"Less than 5% change"
"scurria  plana",0.978,0.181802624020744,"Less than 5% change"
"scurria scurra",0.978,-11.0527013051192,"Decrease"
"scurria variabilis",0.978,0.2010272456763,"Less than 5% change"
"scurria viridula",0.978,0.226181624645538,"Less than 5% change"
"scurria zebrina",0.978,0.230873695549816,"Less than 5% change"
"siphonaria lesoni",0.978,0.165521357285714,"Less than 5% change"
"stichaster striatus",0.978,0.0252689117648419,"Less than 5% change"
"tegula atra",0.978,34.8181637583455,"Increase"
"Tonicia lineolata",0.978,-0.422187118723705,"Less than 5% change"
"tonicia  chilensis",0.978,-0.422187118723694,"Less than 5% change"
"tonicia  elegans",0.978,-0.422187118723705,"Less than 5% change"
"anthotoe spp.",0.978,0.0275583413704039,"Less than 5% change"
"austromegabalanus psittacus",0.978,0.0200335674370056,"Less than 5% change"
"balanus laevis",0.978,0.104995785764261,"Less than 5% change"
"brachidontes granulata",0.978,0.0115875036789115,"Less than 5% change"
"bunodactis spp.",0.978,0.0275583413703817,"Less than 5% change"
"Oulactis concinnata",0.978,0.0275583413703595,"Less than 5% change"
"jhelius cirratus",0.978,-0.0827199697369108,"Less than 5% change"
"lessonia nigrescens a",0.978,-6.74536614334337,"Decrease"
"nothobalanus flosculus",0.978,0.0860531882483473,"Less than 5% change"
"nothochthamalus scabrosus",0.978,-0.0766523351413362,"Less than 5% change"
"parantheopsis ",0.978,0.0275583413704039,"Less than 5% change"
"perumytilus purpuratus",0.978,0.138346053498628,"Less than 5% change"
"phragmatopoma spp.",0.978,0.00985456531781281,"Less than 5% change"
"phymactis spp.",0.978,0.0275583413703151,"Less than 5% change"
"pyura chilensis",0.978,0.00957387196263149,"Less than 5% change"
"semimytilus algosus",0.978,0.0727628568829353,"Less than 5% change"
"gulls",0.978,0.0209929962071032,"Less than 5% change"
"cinclodes nigrofumosus",0.978,-0.000298643859630854,"Less than 5% change"
"Echinolittorina peruviana",0.978,-32.3140660074694,"Decrease"
"austrolittorina araucana",0.978,-30.0211099377372,"Decrease"
"onchidella sp. ",0.978,-8.48262077640286,"Decrease"
"Allelopetrolisthes punctatus",0.978,-0.000191903341839605,"Less than 5% change"
"petrolisthes spinifrons",0.978,-0.000191903341817401,"Less than 5% change"
"petrolisthes angulosus",0.978,-0.000191903341739685,"Less than 5% change"
"petrolisthes tuberculatus",0.978,-0.000191903342050548,"Less than 5% change"
"petrolisthes tuberculosus",0.978,-0.000191903341872912,"Less than 5% change"
"trimusculus peruvianus",0.978,-8.45622424139354,"Decrease"
"lessonia nigrescens j",0.978,213.267835912897,"Increase"
"algae",0.978,-0.531302536023937,"Less than 5% change"
"acanthina monodon",0.979,0.0249909917904523,"Less than 5% change"
"acanthocyclus gayi",0.979,0.0190735823665023,"Less than 5% change"
"acanthocyclus hassleri",0.979,0.0190334944286885,"Less than 5% change"
"acanthopleura echinata",0.979,0.00120087622992315,"Less than 5% change"
"chaetopleura peruviana",0.979,0.0362126191641332,"Less than 5% change"
"chiton  cummingsi",0.979,0.190389583279793,"Less than 5% change"
"chiton  granosus",0.979,0.0996025676985646,"Less than 5% change"
"chiton  latus",0.979,0.168652832775273,"Less than 5% change"
"lottia  orbignyi",0.979,0.180102043557007,"Less than 5% change"
"concholepas concholepas",0.979,0.016288366671291,"Less than 5% change"
"enoplochiton  niger",0.979,-0.0287380769491308,"Less than 5% change"
"fissurella  costata",0.979,-0.0948563205047437,"Less than 5% change"
"fissurella  crassa",0.979,-0.0608216225132296,"Less than 5% change"
"fissurella  cummingi",0.979,-0.0535705508649453,"Less than 5% change"
"fissurella  limbata",0.979,0.238807575906574,"Less than 5% change"
"fissurella  maxima",0.979,-0.0441208258131653,"Less than 5% change"
"fissurella  picta",0.979,-0.0511029136314844,"Less than 5% change"
"fissurella  puhlcra",0.979,-0.0511029136314844,"Less than 5% change"
"heliaster helianthus",0.979,0.015773921792861,"Less than 5% change"
"scurria  araucana",0.979,0.180315360233063,"Less than 5% change"
"scurria  ceciliana",0.979,0.184654687317964,"Less than 5% change"
"scurria  plana",0.979,0.181702420910379,"Less than 5% change"
"scurria scurra",0.979,-11.0472291247893,"Decrease"
"scurria variabilis",0.979,0.200916041968857,"Less than 5% change"
"scurria viridula",0.979,0.226056085023552,"Less than 5% change"
"scurria zebrina",0.979,0.23074559034868,"Less than 5% change"
"siphonaria lesoni",0.979,0.165430558161161,"Less than 5% change"
"stichaster striatus",0.979,0.0252574743118794,"Less than 5% change"
"tegula atra",0.979,34.7995731191719,"Increase"
"Tonicia lineolata",0.979,-0.421939569960317,"Less than 5% change"
"tonicia  chilensis",0.979,-0.421939569960306,"Less than 5% change"
"tonicia  elegans",0.979,-0.421939569960295,"Less than 5% change"
"anthotoe spp.",0.979,0.027545824405939,"Less than 5% change"
"austromegabalanus psittacus",0.979,0.0200254707400482,"Less than 5% change"
"balanus laevis",0.979,0.104938554269163,"Less than 5% change"
"brachidontes granulata",0.979,0.0115830871768363,"Less than 5% change"
"bunodactis spp.",0.979,0.0275458244058946,"Less than 5% change"
"Oulactis concinnata",0.979,0.027545824405939,"Less than 5% change"
"jhelius cirratus",0.979,-0.0826659682564568,"Less than 5% change"
"lessonia nigrescens a",0.979,-6.74207150504643,"Decrease"
"nothobalanus flosculus",0.979,0.0860101461476193,"Less than 5% change"
"nothochthamalus scabrosus",0.979,-0.0766016902902678,"Less than 5% change"
"parantheopsis ",0.979,0.027545824405939,"Less than 5% change"
"perumytilus purpuratus",0.979,0.138272758804359,"Less than 5% change"
"phragmatopoma spp.",0.979,0.00985080878652678,"Less than 5% change"
"phymactis spp.",0.979,0.0275458244058946,"Less than 5% change"
"pyura chilensis",0.979,0.0095702223785521,"Less than 5% change"
"semimytilus algosus",0.979,0.0727250267416046,"Less than 5% change"
"gulls",0.979,0.0209822604745336,"Less than 5% change"
"cinclodes nigrofumosus",0.979,-0.000298524034292313,"Less than 5% change"
"Echinolittorina peruviana",0.979,-32.2973243273787,"Decrease"
"austrolittorina araucana",0.979,-30.005056122488,"Decrease"
"onchidella sp. ",0.979,-8.47760821613653,"Decrease"
"Allelopetrolisthes punctatus",0.979,-0.000191804726679123,"Less than 5% change"
"petrolisthes spinifrons",0.979,-0.000191804726668021,"Less than 5% change"
"petrolisthes angulosus",0.979,-0.000191804726679123,"Less than 5% change"
"petrolisthes tuberculatus",0.979,-0.000191804726934475,"Less than 5% change"
"petrolisthes tuberculosus",0.979,-0.000191804726701328,"Less than 5% change"
"trimusculus peruvianus",0.979,-8.45122752195323,"Decrease"
"lessonia nigrescens j",0.979,213.272084591383,"Increase"
"algae",0.979,-0.530996985057619,"Less than 5% change"
"acanthina monodon",0.98,0.0249796848079242,"Less than 5% change"
"acanthocyclus gayi",0.98,0.0190652926258528,"Less than 5% change"
"acanthocyclus hassleri",0.98,0.0190252178337902,"Less than 5% change"
"acanthopleura echinata",0.98,0.00120442888456029,"Less than 5% change"
"chaetopleura peruviana",0.98,0.0361957797421208,"Less than 5% change"
"chiton  cummingsi",0.98,0.190284634932292,"Less than 5% change"
"chiton  granosus",0.98,0.099550094735612,"Less than 5% change"
"chiton  latus",0.98,0.168560321098554,"Less than 5% change"
"lottia  orbignyi",0.98,0.1800029671432,"Less than 5% change"
"concholepas concholepas",0.98,0.0162814768874586,"Less than 5% change"
"enoplochiton  niger",0.98,-0.0287164319817346,"Less than 5% change"
"fissurella  costata",0.98,-0.0947965517083538,"Less than 5% change"
"fissurella  crassa",0.98,-0.0607814176917909,"Less than 5% change"
"fissurella  cummingi",0.98,-0.0535346523093727,"Less than 5% change"
"fissurella  limbata",0.98,0.23870762953675,"Less than 5% change"
"fissurella  maxima",0.98,-0.0440903615746002,"Less than 5% change"
"fissurella  picta",0.98,-0.0510684326645583,"Less than 5% change"
"fissurella  puhlcra",0.98,-0.0510684326645805,"Less than 5% change"
"heliaster helianthus",0.98,0.0157672570023637,"Less than 5% change"
"scurria  araucana",0.98,0.180216109031051,"Less than 5% change"
"scurria  ceciliana",0.98,0.184552950250816,"Less than 5% change"
"scurria  plana",0.98,0.181602377100099,"Less than 5% change"
"scurria scurra",0.98,-11.041765216838,"Decrease"
"scurria variabilis",0.98,0.200805014499861,"Less than 5% change"
"scurria viridula",0.98,0.225930743759939,"Less than 5% change"
"scurria zebrina",0.98,0.230617687423273,"Less than 5% change"
"siphonaria lesoni",0.98,0.165339903932926,"Less than 5% change"
"stichaster striatus",0.98,0.0252460559537537,"Less than 5% change"
"tegula atra",0.98,34.7810095114171,"Increase"
"Tonicia lineolata",0.98,-0.421692400796947,"Less than 5% change"
"tonicia  chilensis",0.98,-0.421692400796947,"Less than 5% change"
"tonicia  elegans",0.98,-0.421692400796947,"Less than 5% change"
"anthotoe spp.",0.98,0.0275333283301427,"Less than 5% change"
"austromegabalanus psittacus",0.98,0.0200173879177923,"Less than 5% change"
"balanus laevis",0.98,0.104881414910829,"Less than 5% change"
"brachidontes granulata",0.98,0.0115786783575267,"Less than 5% change"
"bunodactis spp.",0.98,0.0275333283300983,"Less than 5% change"
"Oulactis concinnata",0.98,0.0275333283301427,"Less than 5% change"
"jhelius cirratus",0.98,-0.0826120465098557,"Less than 5% change"
"lessonia nigrescens a",0.98,-6.73878180174049,"Decrease"
"nothobalanus flosculus",0.98,0.0859671745076174,"Less than 5% change"
"nothochthamalus scabrosus",0.98,-0.0765511199972702,"Less than 5% change"
"parantheopsis ",0.98,0.0275333283301205,"Less than 5% change"
"perumytilus purpuratus",0.98,0.138199582218879,"Less than 5% change"
"phragmatopoma spp.",0.98,0.00984705878976921,"Less than 5% change"
"phymactis spp.",0.98,0.0275333283301427,"Less than 5% change"
"pyura chilensis",0.98,0.00956657914279457,"Less than 5% change"
"semimytilus algosus",0.98,0.0726872577679227,"Less than 5% change"
"gulls",0.98,0.0209715422409884,"Less than 5% change"
"cinclodes nigrofumosus",0.98,-0.000298404328102908,"Less than 5% change"
"Echinolittorina peruviana",0.98,-32.2806061621714,"Decrease"
"austrolittorina araucana",0.98,-29.9890254136616,"Decrease"
"onchidella sp. ",0.98,-8.47260351790658,"Decrease"
"Allelopetrolisthes punctatus",0.98,-0.000191706273611203,"Less than 5% change"
